#OTUID	taxonomy	confidence
09faf7e74c0c4bff88742aa0cc8bc48c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	1.0
fd72070a18f0099a38b13f04c852dec5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_bacterium	0.7
041fccc554a875366abf2ac25e308517	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea; s__uncultured_bacterium	0.7
f59767ddeb7dd3216580620e31e4ed67	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_bacterium	1.0
39e8e77c06f81d29b6826c7524516215	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_bacterium	0.5555555555555556
6c144334950e6e7bed81a6a0f9eb4fc7	Unassigned	1.0
b5153a466196d1d52751961fa7ff567a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Murdochiella; s__uncultured_bacterium	0.6666666666666666
12321dafc19eb87bb24724bfd018a95b	Unassigned	1.0
081c21685b606fc79540441e44332182	Unassigned	1.0
9447e8bae907105398d8cf033b450a1e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_agalactiae	1.0
7230931946442e767d9eeb7cf3d11a49	Unassigned	1.0
d70c368de4fd3c2eb837a6cb9317e5c5	Unassigned	1.0
f653777297ac32770d39d31164363743	Unassigned	1.0
516e05a6c95c6b5c7c73e5b4f08d9343	Unassigned	1.0
580257102ae996cfec5f9db8147f4d59	Unassigned	1.0
2b11803597b41c0a2fdc4afca703cabf	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__uncultured_bacterium	1.0
6f9e020d1886382fae281230f620f03b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__Leuconostoc_pseudomesenteroides	0.9
492e63b570e5028956e9ffce67de0bc6	Unassigned	1.0
ea63fd596099eb1bea7e9f19ddef67f6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium	0.8
4720430d67a92e2d51db328d0b5ca323	Unassigned	1.0
ab7f11d37ebe316ecdeeacdd4a530507	Unassigned	1.0
b1bedb0fb2fa5eb423970ff9f8e99b50	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_organism	0.6
238774fc3086d3699da61b9278662028	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Epulopiscium; s__uncultured_organism	0.6
2bdbe387fcbab26e3887c137015df3a1	Unassigned	1.0
652f343caca00316591ef2b22e26a196	Unassigned	1.0
e0fb3d851c2f10de190179f040f3b6fe	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__uncultured_bacterium	1.0
8df1efef2c41a305cc1c08e0c3da2fcb	Unassigned	1.0
cbc1d9877ce5c4112cc0dd8f92b53b20	Unassigned	1.0
fb58faff1fdeb7413d6f143e5cd42b03	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-004	0.8
c4c2fa3049bd24d074edee7f1edb22d8	Unassigned	1.0
115d6c2b2801e1042fe96d5071265f25	Unassigned	1.0
46bfc55b104ec1e5f8962418fe8049e2	Unassigned	1.0
cb60cae8a44f57a610b53fb916709164	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	0.6666666666666666
e50a9dcb31ea2e923a7d72158793f2e9	Unassigned	1.0
57d3871268bda0fe89ec0818d71f9ef0	Unassigned	1.0
de649c4aff4a18d5bf672446791e5782	Unassigned	1.0
f333ccfb3634f2dffd654a939cb0fabc	Unassigned	1.0
05b7e91dc742cc9775de5c729a0546d6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_clarus	1.0
bf7029058ef9ce4e56c178aaca4e6fd1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_indistinctus	0.6666666666666666
75a12fe6a6565fda2bd33951691dd1fd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__Weissella_jogaejeotgali	0.8888888888888888
ced50bb0ce41a7de04990aa89c590948	Unassigned	1.0
80829b03cb6435d3dcb95ce00c93d5df	Unassigned	1.0
cc2f0b35e6df698feade224b32e03929	Unassigned	1.0
0039b11d4afe3d066009b9320c4282e1	Unassigned	1.0
4fdcc96269c30c0a4d790ba416a31b04	Unassigned	1.0
2849f6ed34fb417dbc8a921ddf2b5fb0	Unassigned	1.0
87bf254a6b2bd2b769b236d281ecb883	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium	1.0
a59d1ca5bd292fd3e0528d2ecf5b3660	Unassigned	1.0
f4e803d5addd418671c1857060b24c0a	Unassigned	1.0
5d1c67822a8996bcfee96577ed2ffad9	Unassigned	1.0
34304cb06efc6d1bf0e905b400a7905f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum	1.0
17023af857f689eb348bc2ed1e813a9f	Unassigned	1.0
3dac05ee778fadab9249987d3394cef8	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallis	1.0
2d7d21e2b02385a253993c1dcf7ae1fa	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0
564340e0ddbb068f0e4a87c306615759	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group; s__uncultured_bacterium	0.9
b6e0443b63f6eeb289451ba2c5728c51	Unassigned	1.0
aaf364bd6701a6eb42b60e1b31a84aff	d__Bacteria; p__Firmicutes; c__Incertae_Sedis; o__DTU014; f__DTU014; g__DTU014; s__unidentified	1.0
8319518d21a74210c5de7c2a5082b5a2	Unassigned	1.0
7affdb1b887721d88c85eb77fbdcf121	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Slackia; s__uncultured_bacterium	0.7
802f51878b2f6ad8cbea7314d7da2043	Unassigned	1.0
7a6fa4a38fbb8d8e7ea0a6e24410341b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	1.0
f0a619f03e622c2302ce9dbad0a36a2c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group; s__uncultured_bacterium	1.0
4015b991e55048b04b542468f26e5881	Unassigned	1.0
65bc3323f87287bd704fcd7f9eb7302c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	1.0
c361446ecd75dfedf41599badd44423b	Unassigned	1.0
439d6cfebf91a9da4f60b2ba5cafc4c5	Unassigned	1.0
0b55394637896b522d33d004f8620589	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	1.0
7f0b45b722fa778f3871dac73941d9d4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	0.75
ea7d167b461833c19393f362ab017ab8	Unassigned	1.0
d1b378c07a2e8ba520e064b469368e6e	Unassigned	1.0
e2685c906d6ec891ebe94401807bfbbf	Unassigned	1.0
e50f4659f06b250bef1f5f6b9f24b839	Unassigned	1.0
629fc6abb5ece2cead7fed798b412631	Unassigned	1.0
8ddb8c64ae8d1ad1b10a437fba1d122a	Unassigned	1.0
d5ebd966f470e5ec73a609b71f5f26fd	Unassigned	1.0
7cca5f0c47650a3429e43de62bc9a652	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	1.0
8853b5ab9a8fe89cc95ebcb5e156fb65	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella; s__uncultured_bacterium	0.9
655a2d2c17f2917dc5d348407d0bddd6	Unassigned	1.0
b6b2027c6cda0806ab7c038949e3d133	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__uncultured_bacterium	0.6
5b39749096ee97eeb7ab2b2848c86b23	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__uncultured_bacterium	1.0
b853f6d390edb86b7cebc96d28e88cbc	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonellaceae; s__uncultured_bacterium	1.0
01598fca4bca969dce9d099e56107224	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	0.6666666666666666
bdde9bba0c9fcd09090782417d9a6fe0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__Eubacterium_sp.	1.0
54fad5f1b753e020d878b826dec22ac8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	1.0
f5aed8e2fe6b8915bb660730457774cc	Unassigned	1.0
db419782f1efa1f9495108bc5cd43837	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__gut_metagenome	1.0
6501a0cbd278ae625d068282295ffb5b	Unassigned	1.0
02183ac5715b2755242845250dee4785	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__uncultured_bacterium	1.0
1c1f2331f172f596c3129c567541af50	Unassigned	1.0
0a25d3ef8550edfff3d83fd877ab33ca	Unassigned	1.0
de58dfdea35b0b7309345abba49bc66c	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Slackia; s__uncultured_bacterium	1.0
013f457c09b0acc8ece532b0f1a8c511	Unassigned	1.0
c65be6d56be66ca9daed7d6f1f92f571	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_epidermidis	0.6
16185f9a6ec39360051631293dda56e9	Unassigned	1.0
d99e4c3e192b93600a78de16631644c9	Unassigned	1.0
e3e187a360cef54f36aa3a6c05e8dfab	Unassigned	1.0
5160fe1f700ac9c4db0023f75252b4cf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Hungatella	0.8
91ee01d269e7c7220dd8cf2a6687cf66	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9
7c303b20ee41c5a8822bc022725ebc90	Unassigned	1.0
98c0ca8675b8637e77fdb414235ff8e8	Unassigned	1.0
e12232ad46f03131fc8543f384031d40	Unassigned	1.0
0bf068fc600ee58e0492a3ca85a0ae26	Unassigned	1.0
fb1c1b2498ae756d7839b381d206c545	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Phocea; s__Anaerotruncus_sp.	1.0
a921850c3724ae7c2364688f5f8a8e6b	Unassigned	1.0
1442d38e4bd21c7fafb1d3a9ae9bddd4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__Halomonas_sp.	1.0
6ec23f8ec9a141ea2dc95d4391100ac6	Unassigned	1.0
1db7bd579d8216d0d489a9aebfb4a88b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Finegoldia; s__uncultured_bacterium	1.0
2d20eb24aec16d548cc8d5c713c98671	Unassigned	1.0
1c17af391a0dcca26cc081e7dbf29410	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter; s__uncultured_bacterium	0.7777777777777778
68e560c6dea760bb6379757874dbf30e	Unassigned	1.0
6344c1754148a8c04525b217e7300b13	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__Massiliomicrobiota_timonensis	1.0
618208a91a0b5a3ed312033cc98edcad	Unassigned	1.0
21d2df8f6499228e0298a23ddeed99a8	Unassigned	1.0
e22a09415797e96995d25bd2ef48e7a2	Unassigned	1.0
1f3da790a401dc1a514b0d82275cb8b9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas; s__uncultured_organism	1.0
2e501f4226dbadc607ec2ac31a11856e	Unassigned	1.0
478f15d04ff991359043e2e955e79f30	Unassigned	1.0
c776e206cb6083feea514193ea6140a1	Unassigned	1.0
6eaef684d0d636b0180ba8a6d55efc46	Unassigned	1.0
b9ae617467c15c9eba3391aa49685b3f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_bacterium	1.0
bf720656ec194afffc1cc3fda541b300	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__UCG-009; s__uncultured_bacterium	1.0
16e24ae9cd89910c30597433b5cbc2fd	Unassigned	1.0
87c320f1837cb2b725b15e67bc200f79	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia; s__metagenome	1.0
73d5c57626d942d9a948b9ed20d8a77a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_bacterium	1.0
c0e623707034e91df7f3c34736b59b61	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Howardella	1.0
76bf0acbe4165c6a37701dd334c6fe31	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Sellimonas; s__uncultured_bacterium	0.6
0636438e0afc3e9e4419e9d1569a8976	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_sp.	1.0
a4aaf8be09617b55fe65a30eeb82a0e0	Unassigned	1.0
874db49288a77bc9d9c0bd3eea1b7d98	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__Eubacterium_sp.	1.0
ea2ac5e79f63643646e1cf9e86e3fe29	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Murdochiella; s__uncultured_bacterium	1.0
c8c787197b501e04838da47b84baa423	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__Peptococcus_niger	1.0
4bb7ed4dcc62ebf242f9e7df181f6167	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__uncultured_bacterium	1.0
d4520a1d5d771d464c2353c984526143	Unassigned	1.0
4f6735143fb4f07024ff11bf9149b665	Unassigned	1.0
c44412f3db4a73c2345335a4c3bb28a4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__uncultured_bacterium	1.0
9a7f6e8575b727c7160d82f452dfd24a	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella	1.0
e68fdbc16ff32761c5ce6c71c7fc9e72	Unassigned	1.0
25497238fc64e89fa1e5d10c044efc88	Unassigned	1.0
15334027d866e51e5f153147b6f57d89	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.7
ede1db9068728f430c1e1eba3a8ebff9	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__uncultured; s__uncultured_bacterium	1.0
9f8fa96c3a03df8e4980e255d7f629c8	Unassigned	1.0
99af6178db1e1b3c2d984e7f5f06e7f2	Unassigned	1.0
f0b864c9c1766261a5e3437fbfb8cce8	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallis	1.0
e2df620913543c2cd24b0927d93e89c1	Unassigned	1.0
35e2e1fc5067c4431b5facd5c2e76ba6	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7x; s__uncultured_bacterium	1.0
63f4185a9321ef7ae35a563a75b9a62d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	1.0
5ec7ff4adbd18ec393dae8aad95b7432	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__uncultured_bacterium	0.7
168b0ea8f69ecc6966b57ed773dd72b9	Unassigned	1.0
2031b77c19afce06d12d914c237ead94	Unassigned	1.0
2f956a3788e3d643381d0ce6e1889131	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Clostridium]_methylpentosum_group; g__[Clostridium]_methylpentosum_group; s__uncultured_bacterium	1.0
2e39bae0451c31215a019de1ccf0f00e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas; s__uncultured_organism	0.7142857142857143
183e95f2b2ee172d68752d68b1d7d6bd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured	1.0
79220a04fea0440db1d76443e9008689	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	1.0
8a238ab09a717712c578acdda647955e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas; s__Butyricimonas_virosa	1.0
ed1587e5a2c220a6b7727ee8da94f71f	Unassigned	1.0
8cf31ca7924096cf49f19a150f7a10c0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__uncultured_bacterium	1.0
4cb663195f915df09dac65e08a8ed2c6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__Leuconostoc_lactis	0.7
58ef9d2c18415f4e8a05abc0340be7f7	Unassigned	1.0
789a2993c243bd80c714b89c953ebed4	Unassigned	1.0
e62e29aec3d8839e99b496aa7ae31f3b	Unassigned	1.0
44f43428417cab5be81cc7c5b81f6e0f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__uncultured_bacterium	1.0
00ea17a43c8ea692f75514f0b7853421	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium	0.6
4d5a93aee0ae64d365ab05ff7ff8b1ad	Unassigned	1.0
e76249aeea09d4da1950f859faaf97ef	Unassigned	1.0
69ae6c7befea08e872e636b5d9b3de7f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_bacterium	1.0
909b341c5afa4479e237fce8c0d3ee91	Unassigned	1.0
c0137b19c6a93692e48a3aabb7be47bc	Unassigned	1.0
b3c30dc940493856a4c4fa480a987dcd	Unassigned	1.0
c4a55153ebef69a594945a3195fb241b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__uncultured_bacterium	1.0
30e664a2a8debcb8adb09cf02cd20d6f	Unassigned	1.0
5e1aa7d897668a3d1866e891bde458fe	Unassigned	1.0
ac66d77b13f2123a2f21dac4f33f5407	Unassigned	1.0
34403009a42340c06aa73772689361f0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	1.0
3717dbd280a8ff2c312f43403aa8a884	Unassigned	1.0
7bf211cca4a1d54642a21ec0b58812c7	Unassigned	1.0
d6718c443084c083db97be0cfd97fb46	Unassigned	1.0
34fb60403757a763e109e280664d9bf8	Unassigned	1.0
216db6b2f5068100fc6356ec717910e6	d__Bacteria; p__Firmicutes; c__Clostridia	1.0
bdeaa2817265ec6083a348c28c389902	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_UCG-001; s__uncultured_bacterium	1.0
f5e6cacfdedda72433cf43e3a2d98ce8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__uncultured_bacterium	1.0
ea5c6a256a7b3778a0530c905a95c7bf	Unassigned	1.0
3d56c38abaa76faa4438d799e8006101	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium; s__Propionibacterium_freudenreichii	1.0
1d85d8c2ea64940a4cf1ef97886148be	Unassigned	1.0
0090755cf19963cb508ffe558a26e3c7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium	1.0
d31872c2ad74eadaee5f09ea38b08404	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_bacterium	1.0
353c0d189c62f5a74a9992205bf644df	Unassigned	1.0
4536b94823d8266e9f79b2c1b3b183e3	Unassigned	1.0
d70041296871c787f13bc1026f2ff309	Unassigned	1.0
311e63a91d0f5f49051a2ac7bf5deedd	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella_tanakaei	1.0
09b37dcd7e651cd413072bf92da3f774	Unassigned	1.0
b0965ebd7489501545fa94451fccba83	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Lawsonella; s__uncultured_bacterium	1.0
d29bb216b121350a90eed5175c2ee318	Unassigned	1.0
4cf18a758a43aaef1fe320285123030d	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales	1.0
b3d39fe703a487f1d7b533e69af914e1	Unassigned	1.0
c9eb301586c0c4b416e0fa0b89082147	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	1.0
8fad7bdc74db49758eaceb764f3b4c1a	Unassigned	1.0
84a06fa9d4bb7e7eb1b3779d2a8a1e18	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridiaceae; s__Firmicutes_bacterium	1.0
8397d54a6867f3b4e31c226151576929	Unassigned	1.0
9240e23308987eb1ddb8e583eefe2ccb	Unassigned	1.0
f7de89d688836d8f229cd582af54096c	Unassigned	1.0
3be3d1e521fa52bb45ceb23635309b71	Unassigned	1.0
32379bc7387a1b61ef5c0c6224b2edd3	Unassigned	1.0
22b27a097c3b0072b38d50eb120565a4	Unassigned	1.0
9da6bf614c4c7089c11c8eb3ef83d543	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_sp.	1.0
7de116eda0fe4fc472032f8eb6d32d8f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
84216205c7eacea61d21eb22da00d513	Unassigned	1.0
45351c954220d59902dadfe574d1cf0d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	1.0
d37f5a0b66f1a7e829c6ad7a0a86d027	Unassigned	1.0
c52b3687784c1c52c5f25fa4ab3bf19a	Unassigned	1.0
cd10ce3d0a5728346d0a3019c64b31a4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Paludicola; s__uncultured_Clostridiaceae	1.0
19364269504382de2246ec77594a531b	Unassigned	1.0
5b24ede7fe64cdabf0a40c2bea1591d4	Unassigned	1.0
e3af26ce1341ab84507c7562436ff867	Unassigned	1.0
b23ff5a9f59c82610fea8c409a7b01f9	Unassigned	1.0
ed89d8c71f6e76b718950ab176a13286	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured	1.0
3684eff66d5303e5ad8873cb7f6d7c7e	Unassigned	1.0
07e06c8349cf36c9553db5011e247bec	Unassigned	1.0
21a59ac63e501b34f2b2310ae43062a2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	1.0
3d34d24a541aed1af920e05cb476a39c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_organism	1.0
cb266e3ea3ed42dd6643fa1537caf715	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium	1.0
3a261da503a588b2581fc74808517ccb	Unassigned	1.0
64a96db7c28f16f835e8ed5af98016b6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium	1.0
d306dc6c9c4e4cd3297962d7b53eeaa4	Unassigned	1.0
7223927b4dab9650ddfa64fc65fd6122	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium	1.0
33fc1386aefda5e516f7a66901b095b6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured	0.75
730272848922fa2239239e88deeae2db	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__uncultured_bacterium	1.0
9970a37f596f737ce216c2326c5eeb33	Unassigned	1.0
17a880f032b9df104aae5af166ba6b31	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured	0.75
1bf76ff857bc47b0678355ef9b9c81de	Unassigned	1.0
e76b23b9d13d749e08976c5541c29bf8	Unassigned	1.0
